date,iso_code,nuts2,name,supplier,administered
2021-08-25,ES-VC,ES52,Comunidad Valenciana,Unknown,6813878
2021-08-25,ES-EX,ES43,Extremadura,Unknown,1545318
2021-08-25,ES-GA,ES11,Galicia,Unknown,3947912
2021-08-25,ES-RI,ES23,La Rioja,Unknown,431508
2021-08-25,ES-MD,ES30,Madrid,Unknown,8859514
2021-08-25,ES-MC,ES62,Murcia,Unknown,1997305
2021-08-25,ES-NC,ES22,Navarra,Unknown,895615
2021-08-25,ES-PV,ES21,País Vasco,Unknown,3036750
2021-08-25,ES-CE,ES63,Ceuta,Unknown,101180
2021-08-25,ES-ML,ES64,Melilla,Unknown,93063
2021-08-27,ES-AN,ES61,Andalucía,Unknown,11784600
2021-08-27,ES-AR,ES24,Aragón,Unknown,1857657
2021-08-27,ES-AS,ES12,Asturias,Unknown,1575303
2021-08-27,ES-IB,ES53,Islas Baleares,Unknown,1495372
2021-08-27,ES-CN,ES70,Canarias,Unknown,2936814
2021-08-27,ES-CB,ES13,Cantabria,Unknown,810500
2021-08-27,ES-CL,ES41,Castilla y León,Unknown,3477669
2021-08-27,ES-CM,ES42,Castilla-La Mancha,Unknown,2789636
2021-08-27,ES-CT,ES51,Cataluña,Unknown,10130079
2021-08-27,ES-VC,ES52,Comunidad Valenciana,Unknown,6894553
2021-08-27,ES-EX,ES43,Extremadura,Unknown,1564774
2021-08-27,ES-GA,ES11,Galicia,Unknown,4008240
2021-08-27,ES-RI,ES23,La Rioja,Unknown,437491
2021-08-27,ES-MD,ES30,Madrid,Unknown,8917860
2021-08-27,ES-MC,ES62,Murcia,Unknown,2010347
2021-08-27,ES-NC,ES22,Navarra,Unknown,903127
2021-08-27,ES-PV,ES21,País Vasco,Unknown,3070204
2021-08-27,ES-CE,ES63,Ceuta,Unknown,102248
2021-08-27,ES-ML,ES64,Melilla,Unknown,94051
2021-08-30,ES-AN,ES61,Andalucía,Unknown,11853915
2021-08-30,ES-AR,ES24,Aragón,Unknown,1865951
2021-08-30,ES-AS,ES12,Asturias,Unknown,1584353
2021-08-30,ES-IB,ES53,Islas Baleares,Unknown,1503949
2021-08-30,ES-CN,ES70,Canarias,Unknown,2973309
2021-08-30,ES-CB,ES13,Cantabria,Unknown,810502
2021-08-30,ES-CL,ES41,Castilla y León,Unknown,3494455
2021-08-30,ES-CM,ES42,Castilla-La Mancha,Unknown,2803658
2021-08-30,ES-CT,ES51,Cataluña,Unknown,10207906
2021-08-30,ES-VC,ES52,Comunidad Valenciana,Unknown,6914324
2021-08-30,ES-EX,ES43,Extremadura,Unknown,1573840
2021-08-30,ES-GA,ES11,Galicia,Unknown,4049783
2021-08-30,ES-RI,ES23,La Rioja,Unknown,438303
2021-08-30,ES-MD,ES30,Madrid,Unknown,8938627
2021-08-30,ES-MC,ES62,Murcia,Unknown,2056016
2021-08-30,ES-NC,ES22,Navarra,Unknown,910811
2021-08-30,ES-PV,ES21,País Vasco,Unknown,3091748
2021-08-30,ES-CE,ES63,Ceuta,Unknown,102804
2021-08-30,ES-ML,ES64,Melilla,Unknown,95069
2021-08-31,ES-AN,ES61,Andalucía,Unknown,11908862
2021-08-31,ES-AR,ES24,Aragón,Unknown,1868361
2021-08-31,ES-AS,ES12,Asturias,Unknown,1587788
2021-08-31,ES-IB,ES53,Islas Baleares,Unknown,1510400
2021-08-31,ES-CN,ES70,Canarias,Unknown,2987863
2021-08-31,ES-CB,ES13,Cantabria,Unknown,821293
2021-08-31,ES-CL,ES41,Castilla y León,Unknown,3504703
2021-08-31,ES-CM,ES42,Castilla-La Mancha,Unknown,2811233
2021-08-31,ES-CT,ES51,Cataluña,Unknown,10207950
2021-08-31,ES-VC,ES52,Comunidad Valenciana,Unknown,6951279
2021-08-31,ES-EX,ES43,Extremadura,Unknown,1578103
2021-08-31,ES-GA,ES11,Galicia,Unknown,4056556
2021-08-31,ES-RI,ES23,La Rioja,Unknown,441758
2021-08-31,ES-MD,ES30,Madrid,Unknown,8983187
2021-08-31,ES-MC,ES62,Murcia,Unknown,2065410
2021-08-31,ES-NC,ES22,Navarra,Unknown,912672
2021-08-31,ES-PV,ES21,País Vasco,Unknown,3101175
2021-08-31,ES-CE,ES63,Ceuta,Unknown,103450
2021-08-31,ES-ML,ES64,Melilla,Unknown,95093
2021-09-01,ES-AN,ES61,Andalucía,Unknown,11970705
2021-09-01,ES-AR,ES24,Aragón,Unknown,1875387
2021-09-01,ES-AS,ES12,Asturias,Unknown,1592065
2021-09-01,ES-IB,ES53,Islas Baleares,Unknown,1516197
2021-09-01,ES-CN,ES70,Canarias,Unknown,3000239
2021-09-01,ES-CB,ES13,Cantabria,Unknown,824567
2021-09-01,ES-CL,ES41,Castilla y León,Unknown,3518443
2021-09-01,ES-CM,ES42,Castilla-La Mancha,Unknown,2822765
2021-09-01,ES-CT,ES51,Cataluña,Unknown,10287820
2021-09-01,ES-VC,ES52,Comunidad Valenciana,Unknown,7082120
2021-09-01,ES-EX,ES43,Extremadura,Unknown,1585335
2021-09-01,ES-GA,ES11,Galicia,Unknown,4090030
2021-09-01,ES-RI,ES23,La Rioja,Unknown,443694
2021-09-01,ES-MD,ES30,Madrid,Unknown,9031012
2021-09-01,ES-MC,ES62,Murcia,Unknown,2081040
2021-09-01,ES-NC,ES22,Navarra,Unknown,915177
2021-09-01,ES-PV,ES21,País Vasco,Unknown,3118693
2021-09-01,ES-CE,ES63,Ceuta,Unknown,103814
2021-09-01,ES-ML,ES64,Melilla,Unknown,95099
2021-09-02,ES-AN,ES61,Andalucía,Unknown,12028505
2021-09-02,ES-AR,ES24,Aragón,Unknown,1885589
2021-09-02,ES-AS,ES12,Asturias,Unknown,1595547
2021-09-02,ES-IB,ES53,Islas Baleares,Unknown,1520150
2021-09-02,ES-CN,ES70,Canarias,Unknown,3009406
2021-09-02,ES-CB,ES13,Cantabria,Unknown,828793
2021-09-02,ES-CL,ES41,Castilla y León,Unknown,3529550
2021-09-02,ES-CM,ES42,Castilla-La Mancha,Unknown,2836770
2021-09-02,ES-CT,ES51,Cataluña,Unknown,10326449
2021-09-02,ES-VC,ES52,Comunidad Valenciana,Unknown,7147233
2021-09-02,ES-EX,ES43,Extremadura,Unknown,1591242
2021-09-02,ES-GA,ES11,Galicia,Unknown,4119593
2021-09-02,ES-RI,ES23,La Rioja,Unknown,446418
2021-09-02,ES-MD,ES30,Madrid,Unknown,9070433
2021-09-02,ES-MC,ES62,Murcia,Unknown,2095538
2021-09-02,ES-NC,ES22,Navarra,Unknown,920196
2021-09-02,ES-PV,ES21,País Vasco,Unknown,3137028
2021-09-02,ES-CE,ES63,Ceuta,Unknown,104530
2021-09-02,ES-ML,ES64,Melilla,Unknown,95598
2021-09-03,ES-AN,ES61,Andalucía,Unknown,12102296
2021-09-03,ES-AR,ES24,Aragón,Unknown,1895905
2021-09-03,ES-AS,ES12,Asturias,Unknown,1606231
2021-09-03,ES-IB,ES53,Islas Baleares,Unknown,1525417
2021-09-03,ES-CN,ES70,Canarias,Unknown,3017355
2021-09-03,ES-CB,ES13,Cantabria,Unknown,835371
2021-09-03,ES-CL,ES41,Castilla y León,Unknown,3546678
2021-09-03,ES-CM,ES42,Castilla-La Mancha,Unknown,2855464
2021-09-03,ES-CT,ES51,Cataluña,Unknown,10373292
2021-09-03,ES-VC,ES52,Comunidad Valenciana,Unknown,7171825
2021-09-03,ES-EX,ES43,Extremadura,Unknown,1605476
2021-09-03,ES-GA,ES11,Galicia,Unknown,4127117
2021-09-03,ES-RI,ES23,La Rioja,Unknown,448331
2021-09-03,ES-MD,ES30,Madrid,Unknown,9115307
2021-09-03,ES-MC,ES62,Murcia,Unknown,2103109
2021-09-03,ES-NC,ES22,Navarra,Unknown,924722
2021-09-03,ES-PV,ES21,País Vasco,Unknown,3156686
2021-09-03,ES-CE,ES63,Ceuta,Unknown,104608
2021-09-03,ES-ML,ES64,Melilla,Unknown,96593
